level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
8,23,4,الأسنان والعينين,L08-D23-P03,You say your eye hurts.,My eye hurts.,3ini katwja3ni,عيني كتوجعني,wash dkhlet lik chi haja?,"Useful for dust, irritation, or infection.",3ini / katwja3ni,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day23/l08-d23-p03-normal.mp3,assets/audio/level08/day23/l08-d23-p03-slow.mp3,assets/video/level08/day23/l08-d23-p03-scene.mp4,assets/images/video-posters/level08/day23/l08-d23-p03-poster.webp,assets/images/lesson-scenes/level08/day23/l08-d23-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 23: الأسنان والعينين. Show a foreign learner respectfully handling this situation: You say your eye hurts.. Visual focus: the phrase '3ini katwja3ni' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الأسنان والعينين'. Trigger: You say your eye hurts.. Learner says '3ini katwja3ni'. Moroccan person replies 'wash dkhlet lik chi haja?'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,23,4,الأسنان والعينين,L08-D23-P04,You ask for eye drops.,Do you have eye drops?,wash 3ndk gouttes dyal l-3in?,واش عندك گوت ديال العين؟,iyeh,French/Darija mix is normal in pharmacy items.,wash / 3ndk / gouttes / dyal / l-3in,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day23/l08-d23-p04-normal.mp3,assets/audio/level08/day23/l08-d23-p04-slow.mp3,assets/video/level08/day23/l08-d23-p04-scene.mp4,assets/images/video-posters/level08/day23/l08-d23-p04-poster.webp,assets/images/lesson-scenes/level08/day23/l08-d23-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 23: الأسنان والعينين. Show a foreign learner respectfully handling this situation: You ask for eye drops.. Visual focus: the phrase 'wash 3ndk gouttes dyal l-3in?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الأسنان والعينين'. Trigger: You ask for eye drops.. Learner says 'wash 3ndk gouttes dyal l-3in?'. Moroccan person replies 'iyeh'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,23,4,الأسنان والعينين,L08-D23-P05,You ask if you should see a specialist.,Should I see a specialist?,wash khasni nshof spécialiste?,واش خاصني نشوف سپيسياليست؟,"ila ma n9s l-wja3, iyeh",Good phrase when the problem is not improving.,wash / khasni / nshof / spécialiste,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day23/l08-d23-p05-normal.mp3,assets/audio/level08/day23/l08-d23-p05-slow.mp3,assets/video/level08/day23/l08-d23-p05-scene.mp4,assets/images/video-posters/level08/day23/l08-d23-p05-poster.webp,assets/images/lesson-scenes/level08/day23/l08-d23-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 23: الأسنان والعينين. Show a foreign learner respectfully handling this situation: You ask if you should see a specialist.. Visual focus: the phrase 'wash khasni nshof spécialiste?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الأسنان والعينين'. Trigger: You ask if you should see a specialist.. Learner says 'wash khasni nshof spécialiste?'. Moroccan person replies 'ila ma n9s l-wja3, iyeh'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,24,4,القلق والتعب,L08-D24-P01,You say you are very stressed.,I am very stressed.,ana mقلق bzaf,أنا مقلق بزاف,khod waqtak,Emotional distress can happen while traveling; speak simply.,ana / mقلق / bzaf,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day24/l08-d24-p01-normal.mp3,assets/audio/level08/day24/l08-d24-p01-slow.mp3,assets/video/level08/day24/l08-d24-p01-scene.mp4,assets/images/video-posters/level08/day24/l08-d24-p01-poster.webp,assets/images/lesson-scenes/level08/day24/l08-d24-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 24: القلق والتعب. Show a foreign learner respectfully handling this situation: You say you are very stressed.. Visual focus: the phrase 'ana mقلق bzaf' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'القلق والتعب'. Trigger: You say you are very stressed.. Learner says 'ana mقلق bzaf'. Moroccan person replies 'khod waqtak'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,24,4,القلق والتعب,L08-D24-P02,You say you need a quiet place.,I need a quiet place.,khassni blasa haniya,خاصني بلاصة هانية,tfdal hna,A useful phrase for panic or overload.,khassni / blasa / haniya,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day24/l08-d24-p02-normal.mp3,assets/audio/level08/day24/l08-d24-p02-slow.mp3,assets/video/level08/day24/l08-d24-p02-scene.mp4,assets/images/video-posters/level08/day24/l08-d24-p02-poster.webp,assets/images/lesson-scenes/level08/day24/l08-d24-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 24: القلق والتعب. Show a foreign learner respectfully handling this situation: You say you need a quiet place.. Visual focus: the phrase 'khassni blasa haniya' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'القلق والتعب'. Trigger: You say you need a quiet place.. Learner says 'khassni blasa haniya'. Moroccan person replies 'tfdal hna'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,24,4,القلق والتعب,L08-D24-P03,You ask someone to stay with you.,Can you stay with me a little?,t9dr tbqa m3aya shwiya?,تقدر تبقى معايا شوية؟,"iyeh, ma tkhafsh",Social support can matter during fear or panic.,t9dr / tbqa / m3aya / shwiya,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day24/l08-d24-p03-normal.mp3,assets/audio/level08/day24/l08-d24-p03-slow.mp3,assets/video/level08/day24/l08-d24-p03-scene.mp4,assets/images/video-posters/level08/day24/l08-d24-p03-poster.webp,assets/images/lesson-scenes/level08/day24/l08-d24-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 24: القلق والتعب. Show a foreign learner respectfully handling this situation: You ask someone to stay with you.. Visual focus: the phrase 't9dr tbqa m3aya shwiya?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'القلق والتعب'. Trigger: You ask someone to stay with you.. Learner says 't9dr tbqa m3aya shwiya?'. Moroccan person replies 'iyeh, ma tkhafsh'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,24,4,القلق والتعب,L08-D24-P04,You say you need to call a friend.,I need to call a friend.,khassni n3ayet l-sa7bi,خاصني نعيّط لصاحبي,wakha,Calling a trusted person can help in stressful situations.,khassni / n3ayet / l-sa7bi,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day24/l08-d24-p04-normal.mp3,assets/audio/level08/day24/l08-d24-p04-slow.mp3,assets/video/level08/day24/l08-d24-p04-scene.mp4,assets/images/video-posters/level08/day24/l08-d24-p04-poster.webp,assets/images/lesson-scenes/level08/day24/l08-d24-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 24: القلق والتعب. Show a foreign learner respectfully handling this situation: You say you need to call a friend.. Visual focus: the phrase 'khassni n3ayet l-sa7bi' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'القلق والتعب'. Trigger: You say you need to call a friend.. Learner says 'khassni n3ayet l-sa7bi'. Moroccan person replies 'wakha'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,24,4,القلق والتعب,L08-D24-P05,You say you are okay now.,I am okay now.,daba ana mzyan,دابا أنا مزيان,lhamdullah,A closing phrase after someone helped you.,daba / ana / mzyan,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day24/l08-d24-p05-normal.mp3,assets/audio/level08/day24/l08-d24-p05-slow.mp3,assets/video/level08/day24/l08-d24-p05-scene.mp4,assets/images/video-posters/level08/day24/l08-d24-p05-poster.webp,assets/images/lesson-scenes/level08/day24/l08-d24-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 24: القلق والتعب. Show a foreign learner respectfully handling this situation: You say you are okay now.. Visual focus: the phrase 'daba ana mzyan' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'القلق والتعب'. Trigger: You say you are okay now.. Learner says 'daba ana mzyan'. Moroccan person replies 'lhamdullah'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,25,4,حساسية الأكل والحدود الغذائية,L08-D25-P01,You say you cannot eat this.,I cannot eat this.,ma n9drsh nakol hada,ما نقدرش ناكل هادا,3lash?,Clear food boundaries protect your health.,ma / n9drsh / nakol / hada,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day25/l08-d25-p01-normal.mp3,assets/audio/level08/day25/l08-d25-p01-slow.mp3,assets/video/level08/day25/l08-d25-p01-scene.mp4,assets/images/video-posters/level08/day25/l08-d25-p01-poster.webp,assets/images/lesson-scenes/level08/day25/l08-d25-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 25: حساسية الأكل والحدود الغذائية. Show a foreign learner respectfully handling this situation: You say you cannot eat this.. Visual focus: the phrase 'ma n9drsh nakol hada' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'حساسية الأكل والحدود الغذائية'. Trigger: You say you cannot eat this.. Learner says 'ma n9drsh nakol hada'. Moroccan person replies '3lash?'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,25,4,حساسية الأكل والحدود الغذائية,L08-D25-P02,You say you are allergic to nuts.,I am allergic to nuts.,3ndi 7asasiya mn l-kawkaw,عندي حساسية من الكاوكاو,ma fihsh,Specify the ingredient if it is serious.,3ndi / 7asasiya / mn / l-kawkaw,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day25/l08-d25-p02-normal.mp3,assets/audio/level08/day25/l08-d25-p02-slow.mp3,assets/video/level08/day25/l08-d25-p02-scene.mp4,assets/images/video-posters/level08/day25/l08-d25-p02-poster.webp,assets/images/lesson-scenes/level08/day25/l08-d25-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 25: حساسية الأكل والحدود الغذائية. Show a foreign learner respectfully handling this situation: You say you are allergic to nuts.. Visual focus: the phrase '3ndi 7asasiya mn l-kawkaw' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'حساسية الأكل والحدود الغذائية'. Trigger: You say you are allergic to nuts.. Learner says '3ndi 7asasiya mn l-kawkaw'. Moroccan person replies 'ma fihsh'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,25,4,حساسية الأكل والحدود الغذائية,L08-D25-P03,You ask if there is milk in it.,Is there milk in this?,wash fih l-7lib?,واش فيه الحليب؟,iyeh / la,Ingredient questions are essential with allergies.,wash / fih / l-7lib,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day25/l08-d25-p03-normal.mp3,assets/audio/level08/day25/l08-d25-p03-slow.mp3,assets/video/level08/day25/l08-d25-p03-scene.mp4,assets/images/video-posters/level08/day25/l08-d25-p03-poster.webp,assets/images/lesson-scenes/level08/day25/l08-d25-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 25: حساسية الأكل والحدود الغذائية. Show a foreign learner respectfully handling this situation: You ask if there is milk in it.. Visual focus: the phrase 'wash fih l-7lib?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'حساسية الأكل والحدود الغذائية'. Trigger: You ask if there is milk in it.. Learner says 'wash fih l-7lib?'. Moroccan person replies 'iyeh / la'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,25,4,حساسية الأكل والحدود الغذائية,L08-D25-P04,You say even a little is a problem.,Even a little is a problem for me.,7ta shwiya katsbb lia moshkil,حتى شوية كتسبب ليا مشكل,"wakha, nرد balna",Use this for serious allergies.,7ta / shwiya / katsbb / lia / moshkil,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day25/l08-d25-p04-normal.mp3,assets/audio/level08/day25/l08-d25-p04-slow.mp3,assets/video/level08/day25/l08-d25-p04-scene.mp4,assets/images/video-posters/level08/day25/l08-d25-p04-poster.webp,assets/images/lesson-scenes/level08/day25/l08-d25-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 25: حساسية الأكل والحدود الغذائية. Show a foreign learner respectfully handling this situation: You say even a little is a problem.. Visual focus: the phrase '7ta shwiya katsbb lia moshkil' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'حساسية الأكل والحدود الغذائية'. Trigger: You say even a little is a problem.. Learner says '7ta shwiya katsbb lia moshkil'. Moroccan person replies 'wakha, nرد balna'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,25,4,حساسية الأكل والحدود الغذائية,L08-D25-P05,You ask for something simple.,"Give me something simple, please.",3tini shi haja basita aafak,عطيني شي حاجة بسيطة عافاك,wakha,"When sick or cautious, simple food is safer.",3tini / shi / haja / basita / aafak,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day25/l08-d25-p05-normal.mp3,assets/audio/level08/day25/l08-d25-p05-slow.mp3,assets/video/level08/day25/l08-d25-p05-scene.mp4,assets/images/video-posters/level08/day25/l08-d25-p05-poster.webp,assets/images/lesson-scenes/level08/day25/l08-d25-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 25: حساسية الأكل والحدود الغذائية. Show a foreign learner respectfully handling this situation: You ask for something simple.. Visual focus: the phrase '3tini shi haja basita aafak' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'حساسية الأكل والحدود الغذائية'. Trigger: You ask for something simple.. Learner says '3tini shi haja basita aafak'. Moroccan person replies 'wakha'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,26,4,مواعيد الدواء,L08-D26-P01,You ask when to take the medicine.,When should I take the medicine?,imta nakhod had dwa?,إمتى ناخد هاد الدوا؟,b3d l-makla,Timing matters for safe medicine use.,imta / nakhod / had / dwa,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day26/l08-d26-p01-normal.mp3,assets/audio/level08/day26/l08-d26-p01-slow.mp3,assets/video/level08/day26/l08-d26-p01-scene.mp4,assets/images/video-posters/level08/day26/l08-d26-p01-poster.webp,assets/images/lesson-scenes/level08/day26/l08-d26-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 26: مواعيد الدواء. Show a foreign learner respectfully handling this situation: You ask when to take the medicine.. Visual focus: the phrase 'imta nakhod had dwa?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مواعيد الدواء'. Trigger: You ask when to take the medicine.. Learner says 'imta nakhod had dwa?'. Moroccan person replies 'b3d l-makla'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,26,4,مواعيد الدواء,L08-D26-P02,You ask how many pills.,How many pills should I take?,sh7al mn 7abba nakhod?,شحال من حبة ناخد؟,7abba wa7da,Do not guess pill dosage.,sh7al / mn / 7abba / nakhod,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day26/l08-d26-p02-normal.mp3,assets/audio/level08/day26/l08-d26-p02-slow.mp3,assets/video/level08/day26/l08-d26-p02-scene.mp4,assets/images/video-posters/level08/day26/l08-d26-p02-poster.webp,assets/images/lesson-scenes/level08/day26/l08-d26-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 26: مواعيد الدواء. Show a foreign learner respectfully handling this situation: You ask how many pills.. Visual focus: the phrase 'sh7al mn 7abba nakhod?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مواعيد الدواء'. Trigger: You ask how many pills.. Learner says 'sh7al mn 7abba nakhod?'. Moroccan person replies '7abba wa7da'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,26,4,مواعيد الدواء,L08-D26-P03,You ask for morning or night.,Morning or night?,sba7 wla lil?,صباح ولا ليل؟,sba7 w lil,Simple schedule question.,sba7 / wla / lil,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day26/l08-d26-p03-normal.mp3,assets/audio/level08/day26/l08-d26-p03-slow.mp3,assets/video/level08/day26/l08-d26-p03-scene.mp4,assets/images/video-posters/level08/day26/l08-d26-p03-poster.webp,assets/images/lesson-scenes/level08/day26/l08-d26-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 26: مواعيد الدواء. Show a foreign learner respectfully handling this situation: You ask for morning or night.. Visual focus: the phrase 'sba7 wla lil?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مواعيد الدواء'. Trigger: You ask for morning or night.. Learner says 'sba7 wla lil?'. Moroccan person replies 'sba7 w lil'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,26,4,مواعيد الدواء,L08-D26-P04,You say you forgot a dose.,I forgot one dose.,nsit wa7d dose,نسيت واحد دوز,ma tzidsh bla ma tswel tbib,Ask a professional; do not double up without advice.,nsit / wa7d / dose,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day26/l08-d26-p04-normal.mp3,assets/audio/level08/day26/l08-d26-p04-slow.mp3,assets/video/level08/day26/l08-d26-p04-scene.mp4,assets/images/video-posters/level08/day26/l08-d26-p04-poster.webp,assets/images/lesson-scenes/level08/day26/l08-d26-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 26: مواعيد الدواء. Show a foreign learner respectfully handling this situation: You say you forgot a dose.. Visual focus: the phrase 'nsit wa7d dose' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مواعيد الدواء'. Trigger: You say you forgot a dose.. Learner says 'nsit wa7d dose'. Moroccan person replies 'ma tzidsh bla ma tswel tbib'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,26,4,مواعيد الدواء,L08-D26-P05,You ask if you can drive after it.,Can I drive after taking it?,n9dr nsog b3d had dwa?,نقدر نسوق بعد هاد الدوا؟,"la, kaydir n3as",Important if medicine causes drowsiness.,n9dr / nsog / b3d / had / dwa,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day26/l08-d26-p05-normal.mp3,assets/audio/level08/day26/l08-d26-p05-slow.mp3,assets/video/level08/day26/l08-d26-p05-scene.mp4,assets/images/video-posters/level08/day26/l08-d26-p05-poster.webp,assets/images/lesson-scenes/level08/day26/l08-d26-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 26: مواعيد الدواء. Show a foreign learner respectfully handling this situation: You ask if you can drive after it.. Visual focus: the phrase 'n9dr nsog b3d had dwa?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مواعيد الدواء'. Trigger: You ask if you can drive after it.. Learner says 'n9dr nsog b3d had dwa?'. Moroccan person replies 'la, kaydir n3as'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,27,4,مساعدة شخص آخر,L08-D27-P01,You ask if they are okay.,Are you okay?,wash nta/nti bikhir?,واش نتا/نتي بخير؟,"la, ma bikhirsh",Helpful phrase when someone seems unwell.,wash / nta/nti / bikhir,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day27/l08-d27-p01-normal.mp3,assets/audio/level08/day27/l08-d27-p01-slow.mp3,assets/video/level08/day27/l08-d27-p01-scene.mp4,assets/images/video-posters/level08/day27/l08-d27-p01-poster.webp,assets/images/lesson-scenes/level08/day27/l08-d27-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 27: مساعدة شخص آخر. Show a foreign learner respectfully handling this situation: You ask if they are okay.. Visual focus: the phrase 'wash nta/nti bikhir?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مساعدة شخص آخر'. Trigger: You ask if they are okay.. Learner says 'wash nta/nti bikhir?'. Moroccan person replies 'la, ma bikhirsh'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,27,4,مساعدة شخص آخر,L08-D27-P02,You ask if they need water.,Do you need water?,wash khassk l-ma?,واش خاصك الما؟,"iyeh, aafak",Basic help phrase.,wash / khassk / l-ma,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day27/l08-d27-p02-normal.mp3,assets/audio/level08/day27/l08-d27-p02-slow.mp3,assets/video/level08/day27/l08-d27-p02-scene.mp4,assets/images/video-posters/level08/day27/l08-d27-p02-poster.webp,assets/images/lesson-scenes/level08/day27/l08-d27-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 27: مساعدة شخص آخر. Show a foreign learner respectfully handling this situation: You ask if they need water.. Visual focus: the phrase 'wash khassk l-ma?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مساعدة شخص آخر'. Trigger: You ask if they need water.. Learner says 'wash khassk l-ma?'. Moroccan person replies 'iyeh, aafak'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,27,4,مساعدة شخص آخر,L08-D27-P03,You ask if they need a doctor.,Do you need a doctor?,wash khassk tbib?,واش خاصك طبيب؟,iyeh,Ask before acting if they can respond.,wash / khassk / tbib,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day27/l08-d27-p03-normal.mp3,assets/audio/level08/day27/l08-d27-p03-slow.mp3,assets/video/level08/day27/l08-d27-p03-scene.mp4,assets/images/video-posters/level08/day27/l08-d27-p03-poster.webp,assets/images/lesson-scenes/level08/day27/l08-d27-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 27: مساعدة شخص آخر. Show a foreign learner respectfully handling this situation: You ask if they need a doctor.. Visual focus: the phrase 'wash khassk tbib?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مساعدة شخص آخر'. Trigger: You ask if they need a doctor.. Learner says 'wash khassk tbib?'. Moroccan person replies 'iyeh'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,27,4,مساعدة شخص آخر,L08-D27-P04,You tell people to give space.,"Give some space, please.",3tiw shwiya dyal blasa aafak,عطيو شوية ديال البلاصة عافاك,wakha,Crowds can form quickly; space helps.,3tiw / shwiya / dyal / blasa / aafak,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day27/l08-d27-p04-normal.mp3,assets/audio/level08/day27/l08-d27-p04-slow.mp3,assets/video/level08/day27/l08-d27-p04-scene.mp4,assets/images/video-posters/level08/day27/l08-d27-p04-poster.webp,assets/images/lesson-scenes/level08/day27/l08-d27-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 27: مساعدة شخص آخر. Show a foreign learner respectfully handling this situation: You tell people to give space.. Visual focus: the phrase '3tiw shwiya dyal blasa aafak' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مساعدة شخص آخر'. Trigger: You tell people to give space.. Learner says '3tiw shwiya dyal blasa aafak'. Moroccan person replies 'wakha'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
