level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
7,24,4,الأبناك والكاش,L07-D24-P03,You ask if they accept card.,Do you accept card?,wash katqblo la carte?,واش كتقبلو لاكارت؟,iyeh / cash بوحدو,Always ask before assuming card payment.,wash / katqblo / la / carte,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day24/l07-d24-p03-normal.mp3,assets/audio/level07/day24/l07-d24-p03-slow.mp3,assets/video/level07/day24/l07-d24-p03-scene.mp4,assets/images/video-posters/level07/day24/l07-d24-p03-poster.webp,assets/images/lesson-scenes/level07/day24/l07-d24-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 24: الأبناك والكاش. Show a foreign learner respectfully handling this situation: You ask if they accept card.. Visual focus: the phrase 'wash katqblo la carte?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأبناك والكاش'. Trigger: You ask if they accept card.. Learner says 'wash katqblo la carte?'. Moroccan person replies 'iyeh / cash بوحدو'. End with a clear action showing the practical situation resolved respectfully.
7,24,4,الأبناك والكاش,L07-D24-P04,You ask for change.,Do you have change?,wash 3ndk srf?,واش عندك صرف؟,"iyeh, sh7al bghiti?","Small change is practical for taxis, shops, and tips.",wash / 3ndk / srf,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day24/l07-d24-p04-normal.mp3,assets/audio/level07/day24/l07-d24-p04-slow.mp3,assets/video/level07/day24/l07-d24-p04-scene.mp4,assets/images/video-posters/level07/day24/l07-d24-p04-poster.webp,assets/images/lesson-scenes/level07/day24/l07-d24-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 24: الأبناك والكاش. Show a foreign learner respectfully handling this situation: You ask for change.. Visual focus: the phrase 'wash 3ndk srf?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأبناك والكاش'. Trigger: You ask for change.. Learner says 'wash 3ndk srf?'. Moroccan person replies 'iyeh, sh7al bghiti?'. End with a clear action showing the practical situation resolved respectfully."
7,24,4,الأبناك والكاش,L07-D24-P05,You say you only have cash.,I only have cash.,3ndi ghir cash,عندي غير كاش,wakha,Cash remains important in daily Moroccan transactions.,3ndi / ghir / cash,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day24/l07-d24-p05-normal.mp3,assets/audio/level07/day24/l07-d24-p05-slow.mp3,assets/video/level07/day24/l07-d24-p05-scene.mp4,assets/images/video-posters/level07/day24/l07-d24-p05-poster.webp,assets/images/lesson-scenes/level07/day24/l07-d24-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 24: الأبناك والكاش. Show a foreign learner respectfully handling this situation: You say you only have cash.. Visual focus: the phrase '3ndi ghir cash' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأبناك والكاش'. Trigger: You say you only have cash.. Learner says '3ndi ghir cash'. Moroccan person replies 'wakha'. End with a clear action showing the practical situation resolved respectfully.
7,25,4,العمل عن بعد والمقهى,L07-D25-P01,You ask if you can work here with a laptop.,Can I work here with my laptop?,n9dr nkhdem hna b-pc?,نقدر نخدم هنا ببي سي؟,"iyeh, marhba","In cafés, order and be respectful if you stay long.",n9dr / nkhdem / hna / b-pc,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day25/l07-d25-p01-normal.mp3,assets/audio/level07/day25/l07-d25-p01-slow.mp3,assets/video/level07/day25/l07-d25-p01-scene.mp4,assets/images/video-posters/level07/day25/l07-d25-p01-poster.webp,assets/images/lesson-scenes/level07/day25/l07-d25-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 25: العمل عن بعد والمقهى. Show a foreign learner respectfully handling this situation: You ask if you can work here with a laptop.. Visual focus: the phrase 'n9dr nkhdem hna b-pc?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العمل عن بعد والمقهى'. Trigger: You ask if you can work here with a laptop.. Learner says 'n9dr nkhdem hna b-pc?'. Moroccan person replies 'iyeh, marhba'. End with a clear action showing the practical situation resolved respectfully."
7,25,4,العمل عن بعد والمقهى,L07-D25-P02,You ask if there is a quiet table.,Is there a quiet table?,wash kayna tabla haniya?,واش كاينة طبلة هانية؟,tma f dak jnab,Remote workers need quiet more than tourists.,wash / kayna / tabla / haniya,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day25/l07-d25-p02-normal.mp3,assets/audio/level07/day25/l07-d25-p02-slow.mp3,assets/video/level07/day25/l07-d25-p02-scene.mp4,assets/images/video-posters/level07/day25/l07-d25-p02-poster.webp,assets/images/lesson-scenes/level07/day25/l07-d25-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 25: العمل عن بعد والمقهى. Show a foreign learner respectfully handling this situation: You ask if there is a quiet table.. Visual focus: the phrase 'wash kayna tabla haniya?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العمل عن بعد والمقهى'. Trigger: You ask if there is a quiet table.. Learner says 'wash kayna tabla haniya?'. Moroccan person replies 'tma f dak jnab'. End with a clear action showing the practical situation resolved respectfully.
7,25,4,العمل عن بعد والمقهى,L07-D25-P03,You ask where the power outlet is.,Where is the power outlet?,fin kayna prise?,فين كاينة پريز؟,tma 7da l-7it,Prise is a common French loanword for outlet.,fin / kayna / prise,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day25/l07-d25-p03-normal.mp3,assets/audio/level07/day25/l07-d25-p03-slow.mp3,assets/video/level07/day25/l07-d25-p03-scene.mp4,assets/images/video-posters/level07/day25/l07-d25-p03-poster.webp,assets/images/lesson-scenes/level07/day25/l07-d25-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 25: العمل عن بعد والمقهى. Show a foreign learner respectfully handling this situation: You ask where the power outlet is.. Visual focus: the phrase 'fin kayna prise?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العمل عن بعد والمقهى'. Trigger: You ask where the power outlet is.. Learner says 'fin kayna prise?'. Moroccan person replies 'tma 7da l-7it'. End with a clear action showing the practical situation resolved respectfully.
7,25,4,العمل عن بعد والمقهى,L07-D25-P04,You say you need strong internet for a meeting.,I need strong internet for a meeting.,7tajit internet qwiya l-meeting,حتاجيت إنترنت قوية للميتینگ,f had blasa حسن,Practical digital-nomad phrase for cafés/coworking.,7tajit / internet / qwiya / l-meeting,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day25/l07-d25-p04-normal.mp3,assets/audio/level07/day25/l07-d25-p04-slow.mp3,assets/video/level07/day25/l07-d25-p04-scene.mp4,assets/images/video-posters/level07/day25/l07-d25-p04-poster.webp,assets/images/lesson-scenes/level07/day25/l07-d25-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 25: العمل عن بعد والمقهى. Show a foreign learner respectfully handling this situation: You say you need strong internet for a meeting.. Visual focus: the phrase '7tajit internet qwiya l-meeting' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العمل عن بعد والمقهى'. Trigger: You say you need strong internet for a meeting.. Learner says '7tajit internet qwiya l-meeting'. Moroccan person replies 'f had blasa حسن'. End with a clear action showing the practical situation resolved respectfully.
7,25,4,العمل عن بعد والمقهى,L07-D25-P05,You ask if you can stay two hours.,Can I stay here for two hours?,n9dr nbqa hna jouj sa3at?,نقدر نبقى هنا جوج ساعات؟,"iyeh, ma kayn moshkil",Politeness matters if occupying a café table for work.,n9dr / nbqa / hna / jouj / sa3at,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day25/l07-d25-p05-normal.mp3,assets/audio/level07/day25/l07-d25-p05-slow.mp3,assets/video/level07/day25/l07-d25-p05-scene.mp4,assets/images/video-posters/level07/day25/l07-d25-p05-poster.webp,assets/images/lesson-scenes/level07/day25/l07-d25-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 25: العمل عن بعد والمقهى. Show a foreign learner respectfully handling this situation: You ask if you can stay two hours.. Visual focus: the phrase 'n9dr nbqa hna jouj sa3at?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العمل عن بعد والمقهى'. Trigger: You ask if you can stay two hours.. Learner says 'n9dr nbqa hna jouj sa3at?'. Moroccan person replies 'iyeh, ma kayn moshkil'. End with a clear action showing the practical situation resolved respectfully."
7,26,4,الأوراق والإقامة الطويلة,L07-D26-P01,You ask where to make a copy.,Where can I make a photocopy?,fin n9dr ndir photocopie?,فين نقدر ندير فوتوكوپي؟,f cyber qrib,Copies are often needed for administrative tasks.,fin / n9dr / ndir / photocopie,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day26/l07-d26-p01-normal.mp3,assets/audio/level07/day26/l07-d26-p01-slow.mp3,assets/video/level07/day26/l07-d26-p01-scene.mp4,assets/images/video-posters/level07/day26/l07-d26-p01-poster.webp,assets/images/lesson-scenes/level07/day26/l07-d26-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 26: الأوراق والإقامة الطويلة. Show a foreign learner respectfully handling this situation: You ask where to make a copy.. Visual focus: the phrase 'fin n9dr ndir photocopie?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأوراق والإقامة الطويلة'. Trigger: You ask where to make a copy.. Learner says 'fin n9dr ndir photocopie?'. Moroccan person replies 'f cyber qrib'. End with a clear action showing the practical situation resolved respectfully.
7,26,4,الأوراق والإقامة الطويلة,L07-D26-P02,You ask where to print a document.,Where can I print this document?,fin n9dr nprinti had document?,فين نقدر نپرينتي هاد دوكيمون؟,f cyber,Document tasks are common for longer stays.,fin / n9dr / nprinti / had / document,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day26/l07-d26-p02-normal.mp3,assets/audio/level07/day26/l07-d26-p02-slow.mp3,assets/video/level07/day26/l07-d26-p02-scene.mp4,assets/images/video-posters/level07/day26/l07-d26-p02-poster.webp,assets/images/lesson-scenes/level07/day26/l07-d26-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 26: الأوراق والإقامة الطويلة. Show a foreign learner respectfully handling this situation: You ask where to print a document.. Visual focus: the phrase 'fin n9dr nprinti had document?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأوراق والإقامة الطويلة'. Trigger: You ask where to print a document.. Learner says 'fin n9dr nprinti had document?'. Moroccan person replies 'f cyber'. End with a clear action showing the practical situation resolved respectfully.
7,26,4,الأوراق والإقامة الطويلة,L07-D26-P03,You ask if they need your passport copy.,Do you need a copy of my passport?,wash khasكم copie dyal passport dyali?,واش خاصكم كوپي ديال پاسپور ديالي؟,"iyeh, ضروري","For housing and services, passport copies may be requested.",wash / khasكم / copie / dyal / passport / dyali,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day26/l07-d26-p03-normal.mp3,assets/audio/level07/day26/l07-d26-p03-slow.mp3,assets/video/level07/day26/l07-d26-p03-scene.mp4,assets/images/video-posters/level07/day26/l07-d26-p03-poster.webp,assets/images/lesson-scenes/level07/day26/l07-d26-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 26: الأوراق والإقامة الطويلة. Show a foreign learner respectfully handling this situation: You ask if they need your passport copy.. Visual focus: the phrase 'wash khasكم copie dyal passport dyali?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأوراق والإقامة الطويلة'. Trigger: You ask if they need your passport copy.. Learner says 'wash khasكم copie dyal passport dyali?'. Moroccan person replies 'iyeh, ضروري'. End with a clear action showing the practical situation resolved respectfully."
7,26,4,الأوراق والإقامة الطويلة,L07-D26-P04,You ask where the office is.,Where is the office?,fin kayn l-bureau?,فين كاين البيرو؟,f centre ville,Use bureau for office/administrative place.,fin / kayn / l-bureau,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day26/l07-d26-p04-normal.mp3,assets/audio/level07/day26/l07-d26-p04-slow.mp3,assets/video/level07/day26/l07-d26-p04-scene.mp4,assets/images/video-posters/level07/day26/l07-d26-p04-poster.webp,assets/images/lesson-scenes/level07/day26/l07-d26-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 26: الأوراق والإقامة الطويلة. Show a foreign learner respectfully handling this situation: You ask where the office is.. Visual focus: the phrase 'fin kayn l-bureau?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأوراق والإقامة الطويلة'. Trigger: You ask where the office is.. Learner says 'fin kayn l-bureau?'. Moroccan person replies 'f centre ville'. End with a clear action showing the practical situation resolved respectfully.
7,26,4,الأوراق والإقامة الطويلة,L07-D26-P05,You say you need information only.,I only need information.,bghit ghir l-ma3lomat,بغيت غير المعلومات,"wakha, shno bghiti تعرف؟",Avoid legal claims; ask for information and verify officially.,bghit / ghir / l-ma3lomat,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day26/l07-d26-p05-normal.mp3,assets/audio/level07/day26/l07-d26-p05-slow.mp3,assets/video/level07/day26/l07-d26-p05-scene.mp4,assets/images/video-posters/level07/day26/l07-d26-p05-poster.webp,assets/images/lesson-scenes/level07/day26/l07-d26-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 26: الأوراق والإقامة الطويلة. Show a foreign learner respectfully handling this situation: You say you need information only.. Visual focus: the phrase 'bghit ghir l-ma3lomat' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الأوراق والإقامة الطويلة'. Trigger: You say you need information only.. Learner says 'bghit ghir l-ma3lomat'. Moroccan person replies 'wakha, shno bghiti تعرف؟'. End with a clear action showing the practical situation resolved respectfully."
7,27,4,تمديد الإقامة والتخطيط,L07-D27-P01,You say you want to stay another month.,I want to stay another month.,bghit nbqa shhar akhor,بغيت نبقى شهر آخر,wach l-appartement baqi khawi?,Extending stay requires early communication.,bghit / nbqa / shhar / akhor,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day27/l07-d27-p01-normal.mp3,assets/audio/level07/day27/l07-d27-p01-slow.mp3,assets/video/level07/day27/l07-d27-p01-scene.mp4,assets/images/video-posters/level07/day27/l07-d27-p01-poster.webp,assets/images/lesson-scenes/level07/day27/l07-d27-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 27: تمديد الإقامة والتخطيط. Show a foreign learner respectfully handling this situation: You say you want to stay another month.. Visual focus: the phrase 'bghit nbqa shhar akhor' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'تمديد الإقامة والتخطيط'. Trigger: You say you want to stay another month.. Learner says 'bghit nbqa shhar akhor'. Moroccan person replies 'wach l-appartement baqi khawi?'. End with a clear action showing the practical situation resolved respectfully.
7,27,4,تمديد الإقامة والتخطيط,L07-D27-P02,You ask if the apartment is available next month.,Is the apartment available next month?,wash l-appartement khawi shhar jay?,واش الأبارطمان خاوي الشهر جاي؟,"iyeh / la, mkri",Availability can change; ask before the last minute.,wash / l-appartement / khawi / shhar / jay,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day27/l07-d27-p02-normal.mp3,assets/audio/level07/day27/l07-d27-p02-slow.mp3,assets/video/level07/day27/l07-d27-p02-scene.mp4,assets/images/video-posters/level07/day27/l07-d27-p02-poster.webp,assets/images/lesson-scenes/level07/day27/l07-d27-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 27: تمديد الإقامة والتخطيط. Show a foreign learner respectfully handling this situation: You ask if the apartment is available next month.. Visual focus: the phrase 'wash l-appartement khawi shhar jay?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'تمديد الإقامة والتخطيط'. Trigger: You ask if the apartment is available next month.. Learner says 'wash l-appartement khawi shhar jay?'. Moroccan person replies 'iyeh / la, mkri'. End with a clear action showing the practical situation resolved respectfully."
7,27,4,تمديد الإقامة والتخطيط,L07-D27-P03,You ask to leave at the end of the month.,Can I leave at the end of the month?,n9dr nkhwi f akhir shhar?,نقدر نخوي فآخر الشهر؟,"iyeh, khberni qbel",Give notice politely and early.,n9dr / nkhwi / f / akhir / shhar,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day27/l07-d27-p03-normal.mp3,assets/audio/level07/day27/l07-d27-p03-slow.mp3,assets/video/level07/day27/l07-d27-p03-scene.mp4,assets/images/video-posters/level07/day27/l07-d27-p03-poster.webp,assets/images/lesson-scenes/level07/day27/l07-d27-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 27: تمديد الإقامة والتخطيط. Show a foreign learner respectfully handling this situation: You ask to leave at the end of the month.. Visual focus: the phrase 'n9dr nkhwi f akhir shhar?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'تمديد الإقامة والتخطيط'. Trigger: You ask to leave at the end of the month.. Learner says 'n9dr nkhwi f akhir shhar?'. Moroccan person replies 'iyeh, khberni qbel'. End with a clear action showing the practical situation resolved respectfully."
7,27,4,تمديد الإقامة والتخطيط,L07-D27-P04,You ask when they will check the apartment.,When will you check the apartment?,imta ghadi tchof l-appartement?,إمتى غادي تشوف الأبارطمان؟,nhar li tkhwi,Move-out inspections matter for deposit return.,imta / ghadi / tchof / l-appartement,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day27/l07-d27-p04-normal.mp3,assets/audio/level07/day27/l07-d27-p04-slow.mp3,assets/video/level07/day27/l07-d27-p04-scene.mp4,assets/images/video-posters/level07/day27/l07-d27-p04-poster.webp,assets/images/lesson-scenes/level07/day27/l07-d27-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 27: تمديد الإقامة والتخطيط. Show a foreign learner respectfully handling this situation: You ask when they will check the apartment.. Visual focus: the phrase 'imta ghadi tchof l-appartement?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'تمديد الإقامة والتخطيط'. Trigger: You ask when they will check the apartment.. Learner says 'imta ghadi tchof l-appartement?'. Moroccan person replies 'nhar li tkhwi'. End with a clear action showing the practical situation resolved respectfully.
7,27,4,تمديد الإقامة والتخطيط,L07-D27-P05,You say you will clean before leaving.,I will clean before leaving.,ghadi nn9i qbel ma nmshi,غادي ننقي قبل ما نمشي,"mzyan, shukran",A respectful ending protects the relationship.,ghadi / nn9i / qbel / ma / nmshi,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day27/l07-d27-p05-normal.mp3,assets/audio/level07/day27/l07-d27-p05-slow.mp3,assets/video/level07/day27/l07-d27-p05-scene.mp4,assets/images/video-posters/level07/day27/l07-d27-p05-poster.webp,assets/images/lesson-scenes/level07/day27/l07-d27-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 27: تمديد الإقامة والتخطيط. Show a foreign learner respectfully handling this situation: You say you will clean before leaving.. Visual focus: the phrase 'ghadi nn9i qbel ma nmshi' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'تمديد الإقامة والتخطيط'. Trigger: You say you will clean before leaving.. Learner says 'ghadi nn9i qbel ma nmshi'. Moroccan person replies 'mzyan, shukran'. End with a clear action showing the practical situation resolved respectfully."
7,28,4,مراجعة الإقامة الأطول,L07-D28-P01,You ask to confirm the rent date.,Can we confirm the rent date?,n9dro nconfirmiw nhar l-khlas?,نقدرو نكونفيرميو نهار الخلاص؟,"iyeh, nhar wahed",Review payment clarity.,n9dro / nconfirmiw / nhar / l-khlas,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day28/l07-d28-p01-normal.mp3,assets/audio/level07/day28/l07-d28-p01-slow.mp3,assets/video/level07/day28/l07-d28-p01-scene.mp4,assets/images/video-posters/level07/day28/l07-d28-p01-poster.webp,assets/images/lesson-scenes/level07/day28/l07-d28-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 28: مراجعة الإقامة الأطول. Show a foreign learner respectfully handling this situation: You ask to confirm the rent date.. Visual focus: the phrase 'n9dro nconfirmiw nhar l-khlas?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة الإقامة الأطول'. Trigger: You ask to confirm the rent date.. Learner says 'n9dro nconfirmiw nhar l-khlas?'. Moroccan person replies 'iyeh, nhar wahed'. End with a clear action showing the practical situation resolved respectfully."
7,28,4,مراجعة الإقامة الأطول,L07-D28-P02,You ask for the technician’s number.,Can I have the technician’s number?,n9dr nakhod numero dyal l-mصلح?,نقدر ناخد النمرة ديال المصلح؟,"iyeh, hadi hiya",Review repair coordination.,n9dr / nakhod / numero / dyal / l-mصلح,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day28/l07-d28-p02-normal.mp3,assets/audio/level07/day28/l07-d28-p02-slow.mp3,assets/video/level07/day28/l07-d28-p02-scene.mp4,assets/images/video-posters/level07/day28/l07-d28-p02-poster.webp,assets/images/lesson-scenes/level07/day28/l07-d28-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 28: مراجعة الإقامة الأطول. Show a foreign learner respectfully handling this situation: You ask for the technician’s number.. Visual focus: the phrase 'n9dr nakhod numero dyal l-mصلح?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة الإقامة الأطول'. Trigger: You ask for the technician’s number.. Learner says 'n9dr nakhod numero dyal l-mصلح?'. Moroccan person replies 'iyeh, hadi hiya'. End with a clear action showing the practical situation resolved respectfully."
7,28,4,مراجعة الإقامة الأطول,L07-D28-P03,You ask where to print papers again.,Where can I print papers near here?,fin n9dr nprinti wraq qrib mn hna?,فين نقدر نپرينتي وراق قريب من هنا؟,f cyber 7da l-hanout,Review daily admin tasks.,fin / n9dr / nprinti / wraq / qrib / mn / hna,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day28/l07-d28-p03-normal.mp3,assets/audio/level07/day28/l07-d28-p03-slow.mp3,assets/video/level07/day28/l07-d28-p03-scene.mp4,assets/images/video-posters/level07/day28/l07-d28-p03-poster.webp,assets/images/lesson-scenes/level07/day28/l07-d28-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 28: مراجعة الإقامة الأطول. Show a foreign learner respectfully handling this situation: You ask where to print papers again.. Visual focus: the phrase 'fin n9dr nprinti wraq qrib mn hna?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة الإقامة الأطول'. Trigger: You ask where to print papers again.. Learner says 'fin n9dr nprinti wraq qrib mn hna?'. Moroccan person replies 'f cyber 7da l-hanout'. End with a clear action showing the practical situation resolved respectfully.
7,28,4,مراجعة الإقامة الأطول,L07-D28-P04,You say you may stay longer.,Maybe I will stay longer.,ymkn nbqa kter,يمكن نبقى كتر,khberni qbel,Useful for planning housing and services.,ymkn / nbqa / kter,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day28/l07-d28-p04-normal.mp3,assets/audio/level07/day28/l07-d28-p04-slow.mp3,assets/video/level07/day28/l07-d28-p04-scene.mp4,assets/images/video-posters/level07/day28/l07-d28-p04-poster.webp,assets/images/lesson-scenes/level07/day28/l07-d28-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 28: مراجعة الإقامة الأطول. Show a foreign learner respectfully handling this situation: You say you may stay longer.. Visual focus: the phrase 'ymkn nbqa kter' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة الإقامة الأطول'. Trigger: You say you may stay longer.. Learner says 'ymkn nbqa kter'. Moroccan person replies 'khberni qbel'. End with a clear action showing the practical situation resolved respectfully.
