level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
9,24,4,خدمة الزبناء والشكاية,L09-D24-P03,You ask for the order number.,What is the order number?,ashno numero dyal commande?,أشنو نيميرو ديال الكوموند؟,hada huwa,Commande is common for orders.,ashno / numero / dyal / commande,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day24/l09-d24-p03-normal.mp3,assets/audio/level09/day24/l09-d24-p03-slow.mp3,assets/video/level09/day24/l09-d24-p03-scene.mp4,assets/images/video-posters/level09/day24/l09-d24-p03-poster.webp,assets/images/lesson-scenes/level09/day24/l09-d24-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 24: خدمة الزبناء والشكاية. Show a foreign learner respectfully handling this work/business situation: You ask for the order number.. Visual focus: the phrase 'ashno numero dyal commande?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'خدمة الزبناء والشكاية'. Trigger: You ask for the order number.. Learner says 'ashno numero dyal commande?'. Moroccan professional replies 'hada huwa'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,24,4,خدمة الزبناء والشكاية,L09-D24-P04,You say we will check and reply.,We will check and reply today.,ghadi nshوفو w njawbo lyoum,غادي نشوفو ونجاوبو اليوم,wakha,Give a clear next step and time.,ghadi / nshوفو / w / njawbo / lyoum,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day24/l09-d24-p04-normal.mp3,assets/audio/level09/day24/l09-d24-p04-slow.mp3,assets/video/level09/day24/l09-d24-p04-scene.mp4,assets/images/video-posters/level09/day24/l09-d24-p04-poster.webp,assets/images/lesson-scenes/level09/day24/l09-d24-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 24: خدمة الزبناء والشكاية. Show a foreign learner respectfully handling this work/business situation: You say we will check and reply.. Visual focus: the phrase 'ghadi nshوفو w njawbo lyoum' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'خدمة الزبناء والشكاية'. Trigger: You say we will check and reply.. Learner says 'ghadi nshوفو w njawbo lyoum'. Moroccan professional replies 'wakha'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,24,4,خدمة الزبناء والشكاية,L09-D24-P05,You offer a replacement or refund.,We can replace it or refund you.,n9dro nبدلوها wla nrj3o lik flوسك,نقدرو نبدلوها ولا نرجعو ليك فلوسك,mzyan,Resolution language builds trust.,n9dro / nبدلوها / wla / nrj3o / lik / flوسك,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day24/l09-d24-p05-normal.mp3,assets/audio/level09/day24/l09-d24-p05-slow.mp3,assets/video/level09/day24/l09-d24-p05-scene.mp4,assets/images/video-posters/level09/day24/l09-d24-p05-poster.webp,assets/images/lesson-scenes/level09/day24/l09-d24-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 24: خدمة الزبناء والشكاية. Show a foreign learner respectfully handling this work/business situation: You offer a replacement or refund.. Visual focus: the phrase 'n9dro nبدلوها wla nrj3o lik flوسك' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'خدمة الزبناء والشكاية'. Trigger: You offer a replacement or refund.. Learner says 'n9dro nبدلوها wla nrj3o lik flوسك'. Moroccan professional replies 'mzyan'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,25,4,شراكة وعلاقات مهنية,L09-D25-P01,You say we can work together.,Maybe we can work together.,ymkn n9dro nkhdmo m3a b3diyatna,يمكن نقدرو نخدمو مع بعضياتنا,3lash la,Partnership often starts softly.,ymkn / n9dro / nkhdmo / m3a / b3diyatna,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day25/l09-d25-p01-normal.mp3,assets/audio/level09/day25/l09-d25-p01-slow.mp3,assets/video/level09/day25/l09-d25-p01-scene.mp4,assets/images/video-posters/level09/day25/l09-d25-p01-poster.webp,assets/images/lesson-scenes/level09/day25/l09-d25-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 25: شراكة وعلاقات مهنية. Show a foreign learner respectfully handling this work/business situation: You say we can work together.. Visual focus: the phrase 'ymkn n9dro nkhdmo m3a b3diyatna' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شراكة وعلاقات مهنية'. Trigger: You say we can work together.. Learner says 'ymkn n9dro nkhdmo m3a b3diyatna'. Moroccan professional replies '3lash la'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,25,4,شراكة وعلاقات مهنية,L09-D25-P02,You ask what they do.,What does your company do?,ashno katdir société dyalkom?,أشنو كتدير سوسيتي ديالكم؟,kanخدمو f...,Ask about their work before pitching.,ashno / katdir / société / dyalkom,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day25/l09-d25-p02-normal.mp3,assets/audio/level09/day25/l09-d25-p02-slow.mp3,assets/video/level09/day25/l09-d25-p02-scene.mp4,assets/images/video-posters/level09/day25/l09-d25-p02-poster.webp,assets/images/lesson-scenes/level09/day25/l09-d25-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 25: شراكة وعلاقات مهنية. Show a foreign learner respectfully handling this work/business situation: You ask what they do.. Visual focus: the phrase 'ashno katdir société dyalkom?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شراكة وعلاقات مهنية'. Trigger: You ask what they do.. Learner says 'ashno katdir société dyalkom?'. Moroccan professional replies 'kanخدمو f...'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,25,4,شراكة وعلاقات مهنية,L09-D25-P03,You say there is a good opportunity.,There is a good opportunity here.,kayn wahed l-forsa mzyana hna,كاين واحد الفرصة مزيانة هنا,shra7 lia,Opportunity language should be backed by details.,kayn / wahed / l-forsa / mzyana / hna,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day25/l09-d25-p03-normal.mp3,assets/audio/level09/day25/l09-d25-p03-slow.mp3,assets/video/level09/day25/l09-d25-p03-scene.mp4,assets/images/video-posters/level09/day25/l09-d25-p03-poster.webp,assets/images/lesson-scenes/level09/day25/l09-d25-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 25: شراكة وعلاقات مهنية. Show a foreign learner respectfully handling this work/business situation: You say there is a good opportunity.. Visual focus: the phrase 'kayn wahed l-forsa mzyana hna' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شراكة وعلاقات مهنية'. Trigger: You say there is a good opportunity.. Learner says 'kayn wahed l-forsa mzyana hna'. Moroccan professional replies 'shra7 lia'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,25,4,شراكة وعلاقات مهنية,L09-D25-P04,You suggest a coffee meeting.,Let us meet for coffee and talk.,khllina ntlqaw 3la qhwa w nhadro,خلّينا نتلاقاو على قهوة ونهضرو,mzyan,Informal coffee meetings are common relationship builders.,khllina / ntlqaw / 3la / qhwa / w / nhadro,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day25/l09-d25-p04-normal.mp3,assets/audio/level09/day25/l09-d25-p04-slow.mp3,assets/video/level09/day25/l09-d25-p04-scene.mp4,assets/images/video-posters/level09/day25/l09-d25-p04-poster.webp,assets/images/lesson-scenes/level09/day25/l09-d25-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 25: شراكة وعلاقات مهنية. Show a foreign learner respectfully handling this work/business situation: You suggest a coffee meeting.. Visual focus: the phrase 'khllina ntlqaw 3la qhwa w nhadro' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شراكة وعلاقات مهنية'. Trigger: You suggest a coffee meeting.. Learner says 'khllina ntlqaw 3la qhwa w nhadro'. Moroccan professional replies 'mzyan'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,25,4,شراكة وعلاقات مهنية,L09-D25-P05,You ask to stay in touch.,Let us stay in touch.,khllina nbqaw 3la tواصل,خلّينا نبقاو على تواصل,أكيد,Networking is relationship-first.,khllina / nbqaw / 3la / tواصل,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day25/l09-d25-p05-normal.mp3,assets/audio/level09/day25/l09-d25-p05-slow.mp3,assets/video/level09/day25/l09-d25-p05-scene.mp4,assets/images/video-posters/level09/day25/l09-d25-p05-poster.webp,assets/images/lesson-scenes/level09/day25/l09-d25-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 25: شراكة وعلاقات مهنية. Show a foreign learner respectfully handling this work/business situation: You ask to stay in touch.. Visual focus: the phrase 'khllina nbqaw 3la tواصل' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شراكة وعلاقات مهنية'. Trigger: You ask to stay in touch.. Learner says 'khllina nbqaw 3la tواصل'. Moroccan professional replies 'أكيد'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,26,4,معرض أو محل تجاري,L09-D26-P01,You ask about the company booth.,Is this your company booth?,wash hadi stand dyal société dyalkom?,واش هادي ستاند ديال سوسيتي ديالكم؟,"iyeh, marhba",Stand is common in expo/trade fair contexts.,wash / hadi / stand / dyal / société / dyalkom,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day26/l09-d26-p01-normal.mp3,assets/audio/level09/day26/l09-d26-p01-slow.mp3,assets/video/level09/day26/l09-d26-p01-scene.mp4,assets/images/video-posters/level09/day26/l09-d26-p01-poster.webp,assets/images/lesson-scenes/level09/day26/l09-d26-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 26: معرض أو محل تجاري. Show a foreign learner respectfully handling this work/business situation: You ask about the company booth.. Visual focus: the phrase 'wash hadi stand dyal société dyalkom?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'معرض أو محل تجاري'. Trigger: You ask about the company booth.. Learner says 'wash hadi stand dyal société dyalkom?'. Moroccan professional replies 'iyeh, marhba'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,26,4,معرض أو محل تجاري,L09-D26-P02,You ask for a catalog.,Do you have a catalog?,wash 3ndkom catalogue?,واش عندكم كاتالوگ؟,"iyeh, tفضل",Product information may be printed or digital.,wash / 3ndkom / catalogue,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day26/l09-d26-p02-normal.mp3,assets/audio/level09/day26/l09-d26-p02-slow.mp3,assets/video/level09/day26/l09-d26-p02-scene.mp4,assets/images/video-posters/level09/day26/l09-d26-p02-poster.webp,assets/images/lesson-scenes/level09/day26/l09-d26-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 26: معرض أو محل تجاري. Show a foreign learner respectfully handling this work/business situation: You ask for a catalog.. Visual focus: the phrase 'wash 3ndkom catalogue?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'معرض أو محل تجاري'. Trigger: You ask for a catalog.. Learner says 'wash 3ndkom catalogue?'. Moroccan professional replies 'iyeh, tفضل'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,26,4,معرض أو محل تجاري,L09-D26-P03,You ask if they sell wholesale.,Do you sell wholesale?,wash katbi3o b gros?,واش كتبيعو بگرو؟,"iyeh, 3la 7sab quantity",Gros is common for wholesale.,wash / katbi3o / b / gros,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day26/l09-d26-p03-normal.mp3,assets/audio/level09/day26/l09-d26-p03-slow.mp3,assets/video/level09/day26/l09-d26-p03-scene.mp4,assets/images/video-posters/level09/day26/l09-d26-p03-poster.webp,assets/images/lesson-scenes/level09/day26/l09-d26-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 26: معرض أو محل تجاري. Show a foreign learner respectfully handling this work/business situation: You ask if they sell wholesale.. Visual focus: the phrase 'wash katbi3o b gros?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'معرض أو محل تجاري'. Trigger: You ask if they sell wholesale.. Learner says 'wash katbi3o b gros?'. Moroccan professional replies 'iyeh, 3la 7sab quantity'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,26,4,معرض أو محل تجاري,L09-D26-P04,You ask for minimum quantity.,What is the minimum quantity?,sh7al minimum dyal quantity?,شحال مينيموم ديال الكونتيتي؟,50 pièce,Quantity drives price.,sh7al / minimum / dyal / quantity,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day26/l09-d26-p04-normal.mp3,assets/audio/level09/day26/l09-d26-p04-slow.mp3,assets/video/level09/day26/l09-d26-p04-scene.mp4,assets/images/video-posters/level09/day26/l09-d26-p04-poster.webp,assets/images/lesson-scenes/level09/day26/l09-d26-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 26: معرض أو محل تجاري. Show a foreign learner respectfully handling this work/business situation: You ask for minimum quantity.. Visual focus: the phrase 'sh7al minimum dyal quantity?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'معرض أو محل تجاري'. Trigger: You ask for minimum quantity.. Learner says 'sh7al minimum dyal quantity?'. Moroccan professional replies '50 pièce'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,26,4,معرض أو محل تجاري,L09-D26-P05,You ask for a business card.,Can I have your business card?,n9dr nakhod carte visite dyalk?,نقدر ناخد كارت ڤيزيت ديالك؟,iyeh,Business cards still matter in networking.,n9dr / nakhod / carte / visite / dyalk,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day26/l09-d26-p05-normal.mp3,assets/audio/level09/day26/l09-d26-p05-slow.mp3,assets/video/level09/day26/l09-d26-p05-scene.mp4,assets/images/video-posters/level09/day26/l09-d26-p05-poster.webp,assets/images/lesson-scenes/level09/day26/l09-d26-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 26: معرض أو محل تجاري. Show a foreign learner respectfully handling this work/business situation: You ask for a business card.. Visual focus: the phrase 'n9dr nakhod carte visite dyalk?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'معرض أو محل تجاري'. Trigger: You ask for a business card.. Learner says 'n9dr nakhod carte visite dyalk?'. Moroccan professional replies 'iyeh'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,27,4,إدارة ووثائق رسمية,L09-D27-P01,You ask which document is needed.,Which document is required?,ashmn document khass?,أشنو دوكيما خاص؟,khass CIN w copie,Ask requirements before queueing.,ashmn / document / khass,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day27/l09-d27-p01-normal.mp3,assets/audio/level09/day27/l09-d27-p01-slow.mp3,assets/video/level09/day27/l09-d27-p01-scene.mp4,assets/images/video-posters/level09/day27/l09-d27-p01-poster.webp,assets/images/lesson-scenes/level09/day27/l09-d27-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 27: إدارة ووثائق رسمية. Show a foreign learner respectfully handling this work/business situation: You ask which document is needed.. Visual focus: the phrase 'ashmn document khass?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'إدارة ووثائق رسمية'. Trigger: You ask which document is needed.. Learner says 'ashmn document khass?'. Moroccan professional replies 'khass CIN w copie'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,27,4,إدارة ووثائق رسمية,L09-D27-P02,You ask where to submit the file.,Where should I submit the file?,fin ndfe3 dossier?,فين ندفع الدوسي؟,f guichet 3,Dossier/guichet are common admin words.,fin / ndfe3 / dossier,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day27/l09-d27-p02-normal.mp3,assets/audio/level09/day27/l09-d27-p02-slow.mp3,assets/video/level09/day27/l09-d27-p02-scene.mp4,assets/images/video-posters/level09/day27/l09-d27-p02-poster.webp,assets/images/lesson-scenes/level09/day27/l09-d27-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 27: إدارة ووثائق رسمية. Show a foreign learner respectfully handling this work/business situation: You ask where to submit the file.. Visual focus: the phrase 'fin ndfe3 dossier?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'إدارة ووثائق رسمية'. Trigger: You ask where to submit the file.. Learner says 'fin ndfe3 dossier?'. Moroccan professional replies 'f guichet 3'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,27,4,إدارة ووثائق رسمية,L09-D27-P03,You say the document is missing.,One document is missing.,wahed document na9es,واحد دوكيما ناقص,khassk tjibo,Useful when handling bureaucracy.,wahed / document / na9es,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day27/l09-d27-p03-normal.mp3,assets/audio/level09/day27/l09-d27-p03-slow.mp3,assets/video/level09/day27/l09-d27-p03-scene.mp4,assets/images/video-posters/level09/day27/l09-d27-p03-poster.webp,assets/images/lesson-scenes/level09/day27/l09-d27-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 27: إدارة ووثائق رسمية. Show a foreign learner respectfully handling this work/business situation: You say the document is missing.. Visual focus: the phrase 'wahed document na9es' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'إدارة ووثائق رسمية'. Trigger: You say the document is missing.. Learner says 'wahed document na9es'. Moroccan professional replies 'khassk tjibo'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,27,4,إدارة ووثائق رسمية,L09-D27-P04,You ask when to come back.,When should I come back?,imta nرجع?,إمتى نرجع؟,ghda f sba7,Admin processes may require return visits.,imta / nرجع,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day27/l09-d27-p04-normal.mp3,assets/audio/level09/day27/l09-d27-p04-slow.mp3,assets/video/level09/day27/l09-d27-p04-scene.mp4,assets/images/video-posters/level09/day27/l09-d27-p04-poster.webp,assets/images/lesson-scenes/level09/day27/l09-d27-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 27: إدارة ووثائق رسمية. Show a foreign learner respectfully handling this work/business situation: You ask when to come back.. Visual focus: the phrase 'imta nرجع?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'إدارة ووثائق رسمية'. Trigger: You ask when to come back.. Learner says 'imta nرجع?'. Moroccan professional replies 'ghda f sba7'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,27,4,إدارة ووثائق رسمية,L09-D27-P05,You ask for a stamped copy.,Can I have a stamped copy?,n9dr nakhod copie mtkhtoma?,نقدر ناخد كوپي متختومة؟,iyeh,Stamped copies are often important.,n9dr / nakhod / copie / mtkhtoma,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day27/l09-d27-p05-normal.mp3,assets/audio/level09/day27/l09-d27-p05-slow.mp3,assets/video/level09/day27/l09-d27-p05-scene.mp4,assets/images/video-posters/level09/day27/l09-d27-p05-poster.webp,assets/images/lesson-scenes/level09/day27/l09-d27-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 27: إدارة ووثائق رسمية. Show a foreign learner respectfully handling this work/business situation: You ask for a stamped copy.. Visual focus: the phrase 'n9dr nakhod copie mtkhtoma?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'إدارة ووثائق رسمية'. Trigger: You ask for a stamped copy.. Learner says 'n9dr nakhod copie mtkhtoma?'. Moroccan professional replies 'iyeh'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,28,4,مراجعة الأسبوع الرابع,L09-D28-P01,You say you will send the meeting summary.,I will send the meeting summary and follow up Thursday.,ghadi nsift résumé dyal l-ijtima3 w nرجع nhar l-khmis,غادي نسيفط ريزومي ديال الاجتماع ونرجع نهار الخميس,wakha,Review follow-up.,ghadi / nsift / résumé / dyal / l-ijtima3 / w / nرجع / nhar / l-khmis,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day28/l09-d28-p01-normal.mp3,assets/audio/level09/day28/l09-d28-p01-slow.mp3,assets/video/level09/day28/l09-d28-p01-scene.mp4,assets/images/video-posters/level09/day28/l09-d28-p01-poster.webp,assets/images/lesson-scenes/level09/day28/l09-d28-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 28: مراجعة الأسبوع الرابع. Show a foreign learner respectfully handling this work/business situation: You say you will send the meeting summary.. Visual focus: the phrase 'ghadi nsift résumé dyal l-ijtima3 w nرجع nhar l-khmis' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'مراجعة الأسبوع الرابع'. Trigger: You say you will send the meeting summary.. Learner says 'ghadi nsift résumé dyal l-ijtima3 w nرجع nhar l-khmis'. Moroccan professional replies 'wakha'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,28,4,مراجعة الأسبوع الرابع,L09-D28-P02,You ask if the screen is visible and invite questions.,Can you see the screen? Do you have questions?,wash katshofo l-screen? wash 3ndkom chi as2ila?,واش كتشوفو السكرين؟ واش عندكم شي أسئلة؟,iyeh,Review presentation.,wash / katshofo / l-screen / wash / 3ndkom / chi / as2ila,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day28/l09-d28-p02-normal.mp3,assets/audio/level09/day28/l09-d28-p02-slow.mp3,assets/video/level09/day28/l09-d28-p02-scene.mp4,assets/images/video-posters/level09/day28/l09-d28-p02-poster.webp,assets/images/lesson-scenes/level09/day28/l09-d28-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 28: مراجعة الأسبوع الرابع. Show a foreign learner respectfully handling this work/business situation: You ask if the screen is visible and invite questions.. Visual focus: the phrase 'wash katshofo l-screen? wash 3ndkom chi as2ila?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'مراجعة الأسبوع الرابع'. Trigger: You ask if the screen is visible and invite questions.. Learner says 'wash katshofo l-screen? wash 3ndkom chi as2ila?'. Moroccan professional replies 'iyeh'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,28,4,مراجعة الأسبوع الرابع,L09-D28-P03,You handle a complaint and promise reply.,I understand the problem; we will reply today.,"fhemt l-moshkil, ghadi njawbo lyoum",فهمت المشكل، غادي نجاوبو اليوم,mzyan,Review customer service.,fhemt / l-moshkil / ghadi / njawbo / lyoum,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day28/l09-d28-p03-normal.mp3,assets/audio/level09/day28/l09-d28-p03-slow.mp3,assets/video/level09/day28/l09-d28-p03-scene.mp4,assets/images/video-posters/level09/day28/l09-d28-p03-poster.webp,assets/images/lesson-scenes/level09/day28/l09-d28-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 28: مراجعة الأسبوع الرابع. Show a foreign learner respectfully handling this work/business situation: You handle a complaint and promise reply.. Visual focus: the phrase 'fhemt l-moshkil, ghadi njawbo lyoum' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'مراجعة الأسبوع الرابع'. Trigger: You handle a complaint and promise reply.. Learner says 'fhemt l-moshkil, ghadi njawbo lyoum'. Moroccan professional replies 'mzyan'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
